"","time","comp","scenario","val2","var","value","lab"
"1",1,"I","15% detected, Asymp RR=0.25",1404,"Total",2376,"Cumulative cases"
"2",1,"I","15% detected, Asymp RR=0.5",702,"Total",1188,"Cumulative cases"
"3",1,"I","2% detected, Asymp RR=0.25",438.75,"Total",742.5,"Cumulative cases"
"4",1,"I","2% detected, Asymp RR=0.5",5703.75,"Total",9652.5,"Cumulative cases"
"5",1,"I","5% detected, Asymp RR=0.25",3685.5,"Total",6237,"Cumulative cases"
"6",1,"I","5% detected, Asymp RR=0.5",2193.75,"Total",3712.5,"Cumulative cases"
"7",2,"I","15% detected, Asymp RR=0.25",1737.34631730157,"Total",3030.28540748452,"Cumulative cases"
"8",2,"I","15% detected, Asymp RR=0.5",874.398487793328,"Total",1528.12819786564,"Cumulative cases"
"9",2,"I","2% detected, Asymp RR=0.25",542.926673558137,"Total",946.976678105602,"Cumulative cases"
"10",2,"I","2% detected, Asymp RR=0.5",7104.01784271534,"Total",12415.042095261,"Cumulative cases"
"11",2,"I","5% detected, Asymp RR=0.25",4560.41498029911,"Total",7954.24916226139,"Cumulative cases"
"12",2,"I","5% detected, Asymp RR=0.5",2732.44070974059,"Total",4775.28450055282,"Cumulative cases"
"13",3,"I","15% detected, Asymp RR=0.25",2168.71655988201,"Total",3897.46422257435,"Cumulative cases"
"14",3,"I","15% detected, Asymp RR=0.5",1107.05374616169,"Total",2000.17746673243,"Cumulative cases"
"15",3,"I","2% detected, Asymp RR=0.25",677.752259152448,"Total",1218.01724635537,"Cumulative cases"
"16",3,"I","2% detected, Asymp RR=0.5",8992.49703925597,"Total",16246.4890015446,"Cumulative cases"
"17",3,"I","5% detected, Asymp RR=0.25",5692.31725654776,"Total",10229.6562713746,"Cumulative cases"
"18",3,"I","5% detected, Asymp RR=0.5",3459.27662907209,"Total",6249.98465137865,"Cumulative cases"
"19",4,"I","15% detected, Asymp RR=0.25",2695.87585888858,"Total",4971.92167591289,"Cumulative cases"
"20",4,"I","15% detected, Asymp RR=0.5",1400.06893348892,"Total",2604.029097864,"Cumulative cases"
"21",4,"I","2% detected, Asymp RR=0.25",842.537592360018,"Total",1553.88684584811,"Cumulative cases"
"22",4,"I","2% detected, Asymp RR=0.5",11369.1420844088,"Total",21143.939918901,"Cumulative cases"
"23",4,"I","5% detected, Asymp RR=0.25",7075.16147383479,"Total",13048.0998676337,"Cumulative cases"
"24",4,"I","5% detected, Asymp RR=0.5",4374.47772528933,"Total",8136.00509315912,"Cumulative cases"
"25",5,"I","15% detected, Asymp RR=0.25",3324.68230146254,"Total",6265.37273210088,"Cumulative cases"
"26",5,"I","15% detected, Asymp RR=0.5",1759.19957837562,"Total",3351.8237237725,"Cumulative cases"
"27",5,"I","2% detected, Asymp RR=0.25",1039.12680602169,"Total",1958.27522610011,"Cumulative cases"
"28",5,"I","2% detected, Asymp RR=0.5",14279.2841623736,"Total",27202.8975566683,"Cumulative cases"
"29",5,"I","5% detected, Asymp RR=0.25",8724.05152373469,"Total",16439.7467847366,"Cumulative cases"
"30",5,"I","5% detected, Asymp RR=0.5",5495.86617711618,"Total",10470.9261110394,"Cumulative cases"
"31",6,"I","15% detected, Asymp RR=0.25",4066.8184169393,"Total",7802.01085209764,"Cumulative cases"
"32",6,"I","15% detected, Asymp RR=0.5",2194.50440873015,"Total",4265.03799385272,"Cumulative cases"
"33",6,"I","2% detected, Asymp RR=0.25",1271.19181819316,"Total",2438.78800888479,"Cumulative cases"
"34",6,"I","2% detected, Asymp RR=0.5",17802.3897516472,"Total",34592.8990265221,"Cumulative cases"
"35",6,"I","5% detected, Asymp RR=0.25",10669.2427346961,"Total",20467.225615997,"Cumulative cases"
"36",6,"I","5% detected, Asymp RR=0.5",6854.61237667221,"Total",13321.2848908993,"Cumulative cases"
"37",7,"I","15% detected, Asymp RR=0.25",4938.68776874917,"Total",9616.13613661373,"Cumulative cases"
"38",7,"I","15% detected, Asymp RR=0.5",2719.82941542947,"Total",5373.36166152007,"Cumulative cases"
"39",7,"I","2% detected, Asymp RR=0.25",1543.88812406537,"Total",3006.20680305754,"Cumulative cases"
"40",7,"I","2% detected, Asymp RR=0.5",22047.4740927179,"Total",43547.5202935895,"Cumulative cases"
"41",7,"I","5% detected, Asymp RR=0.25",12953.1946473556,"Total",25219.2917461316,"Cumulative cases"
"42",7,"I","5% detected, Asymp RR=0.5",8493.5860838949,"Total",16778.9851777511,"Cumulative cases"
"43",8,"I","15% detected, Asymp RR=0.25",5961.05119784011,"Total",11751.3591475953,"Cumulative cases"
"44",8,"I","15% detected, Asymp RR=0.5",3352.82595731847,"Total",6714.72913655335,"Cumulative cases"
"45",8,"I","2% detected, Asymp RR=0.25",1863.74832962992,"Total",3674.25578429903,"Cumulative cases"
"46",8,"I","2% detected, Asymp RR=0.5",27152.6393794086,"Total",54363.2882419422,"Cumulative cases"
"47",8,"I","5% detected, Asymp RR=0.25",15629.5391544889,"Total",30808.5725926637,"Cumulative cases"
"48",8,"I","5% detected, Asymp RR=0.5",10467.3313338096,"Total",20961.2160253726,"Cumulative cases"
"49",9,"I","15% detected, Asymp RR=0.25",7159.0852177746,"Total",14260.7049932543,"Cumulative cases"
"50",9,"I","15% detected, Asymp RR=0.5",4115.29665097383,"Total",8336.05985894367,"Cumulative cases"
"51",9,"I","2% detected, Asymp RR=0.25",2238.70312692259,"Total",4459.64011491982,"Cumulative cases"
"52",9,"I","2% detected, Asymp RR=0.5",33287.0084453785,"Total",67403.7597993282,"Cumulative cases"
"53",9,"I","5% detected, Asymp RR=0.25",18763.1136811321,"Total",37371.5838302822,"Cumulative cases"
"54",9,"I","5% detected, Asymp RR=0.5",12843.0496512466,"Total",26012.5493329693,"Cumulative cases"
"55",10,"I","15% detected, Asymp RR=0.25",8562.74748355851,"Total",17207.3724405211,"Cumulative cases"
"56",10,"I","15% detected, Asymp RR=0.5",5033.81590030753,"Total",10294.5925088102,"Cumulative cases"
"57",10,"I","2% detected, Asymp RR=0.25",2678.20492717354,"Total",5382.30330069029,"Cumulative cases"
"58",10,"I","2% detected, Asymp RR=0.5",40654.4870073312,"Total",83107.5353384718,"Cumulative cases"
"59",10,"I","5% detected, Asymp RR=0.25",22430.7903219988,"Total",45070.4431914369,"Cumulative cases"
"60",10,"I","5% detected, Asymp RR=0.5",15702.3905087778,"Total",32108.7804262263,"Cumulative cases"
"61",11,"I","15% detected, Asymp RR=0.25",10207.3741302733,"Total",20665.9875427469,"Cumulative cases"
"62",11,"I","15% detected, Asymp RR=0.5",6140.57651703721,"Total",12659.7078176689,"Cumulative cases"
"63",11,"I","2% detected, Asymp RR=0.25",3193.42372985691,"Total",6465.83866877514,"Cumulative cases"
"64",11,"I","2% detected, Asymp RR=0.5",49498.766973682,"Total",101998.925060439,"Cumulative cases"
"65",11,"I","5% detected, Asymp RR=0.25",26722.8246752848,"Total",54095.6922263704,"Cumulative cases"
"66",11,"I","5% detected, Asymp RR=0.5",19143.8711945443,"Total",39462.1251299599,"Cumulative cases"
"67",12,"I","15% detected, Asymp RR=0.25",12134.4521146242,"Total",24724.2299552762,"Cumulative cases"
"68",12,"I","15% detected, Asymp RR=0.5",7474.45659488606,"Total",15515.2269025935,"Cumulative cases"
"69",12,"I","2% detected, Asymp RR=0.25",3797.50398462393,"Total",7738.03078222416,"Cumulative cases"
"70",12,"I","2% detected, Asymp RR=0.5",60109.275978198,"Total",124700.617020421,"Cumulative cases"
"71",12,"I","5% detected, Asymp RR=0.25",31744.5871331591,"Total",64669.9317856191,"Cumulative cases"
"72",12,"I","5% detected, Asymp RR=0.5",23285.8698199276,"Total",48327.6490857222,"Cumulative cases"
"73",13,"I","15% detected, Asymp RR=0.25",14392.5598463249,"Total",29484.817025189,"Cumulative cases"
"74",13,"I","15% detected, Asymp RR=0.5",9082.32618105697,"Total",18962.2268250038,"Cumulative cases"
"75",13,"I","2% detected, Asymp RR=0.25",4505.8816668811,"Total",9231.52493728867,"Cumulative cases"
"76",13,"I","2% detected, Asymp RR=0.5",72827.9368800479,"Total",151948.03263782,"Cumulative cases"
"77",13,"I","5% detected, Asymp RR=0.25",37618.6641056624,"Total",77052.242552438,"Cumulative cases"
"78",13,"I","5% detected, Asymp RR=0.5",28270.2718189343,"Total",59011.0981080256,"Cumulative cases"
"79",14,"I","15% detected, Asymp RR=0.25",17038.5031599736,"Total",35067.9024315233,"Cumulative cases"
"80",14,"I","15% detected, Asymp RR=0.5",11020.6418070397,"Total",23122.4763400224,"Cumulative cases"
"81",14,"I","2% detected, Asymp RR=0.25",5336.6640874676,"Total",10984.6299153979,"Cumulative cases"
"82",14,"I","2% detected, Asymp RR=0.5",88056.5102503803,"Total",184604.844910406,"Cumulative cases"
"83",14,"I","5% detected, Asymp RR=0.25",44487.2776846083,"Total",91543.2786979959,"Cumulative cases"
"84",14,"I","5% detected, Asymp RR=0.5",34266.7215127533,"Total",71878.0200566583,"Cumulative cases"
"85",15,"I","15% detected, Asymp RR=0.25",20138.6202502473,"Total",41613.8325176706,"Cumulative cases"
"86",15,"I","15% detected, Asymp RR=0.5",13357.3328498611,"Total",28142.4995535425,"Cumulative cases"
"87",15,"I","2% detected, Asymp RR=0.25",6311.07832433076,"Total",13042.266319227,"Cumulative cases"
"88",15,"I","2% detected, Asymp RR=0.5",106264.046607553,"Total",223678.611150091,"Cumulative cases"
"89",15,"I","5% detected, Asymp RR=0.25",52514.9981362508,"Total",108490.977237117,"Cumulative cases"
"90",15,"I","5% detected, Asymp RR=0.5",41477.5693596307,"Total",87364.3646313345,"Cumulative cases"
"91",16,"I","15% detected, Asymp RR=0.25",23620.8370446941,"Total",48970.1704392029,"Cumulative cases"
"92",16,"I","15% detected, Asymp RR=0.5",16049.3198303637,"Total",33929.7864852602,"Cumulative cases"
"93",16,"I","2% detected, Asymp RR=0.25",7406.78609620631,"Total",15357.1935898616,"Cumulative cases"
"94",16,"I","2% detected, Asymp RR=0.5",127058.94674358,"Total",268325.794168018,"Cumulative cases"
"95",16,"I","5% detected, Asymp RR=0.25",61509.236440557,"Total",127487.923331917,"Cumulative cases"
"96",16,"I","5% detected, Asymp RR=0.5",49762.9665550671,"Total",105169.47332403,"Cumulative cases"
"97",17,"I","15% detected, Asymp RR=0.25",27417.7922170464,"Total",56994.3836026573,"Cumulative cases"
"98",17,"I","15% detected, Asymp RR=0.5",19056.0011435998,"Total",40397.0659429575,"Cumulative cases"
"99",17,"I","2% detected, Asymp RR=0.25",8602.92746317748,"Total",17885.2778013234,"Cumulative cases"
"100",17,"I","2% detected, Asymp RR=0.5",150065.333716443,"Total",317735.869216201,"Cumulative cases"
"101",17,"I","5% detected, Asymp RR=0.25",71289.7059722977,"Total",148152.564455858,"Cumulative cases"
"102",17,"I","5% detected, Asymp RR=0.5",58990.1732038892,"Total",125007.671181038,"Cumulative cases"
"103",18,"I","15% detected, Asymp RR=0.25",31601.6899193463,"Total",65839.1488336292,"Cumulative cases"
"104",18,"I","15% detected, Asymp RR=0.5",22453.1609820618,"Total",47707.6650242296,"Cumulative cases"
"105",18,"I","2% detected, Asymp RR=0.25",9922.78269549641,"Total",20675.7633410151,"Cumulative cases"
"106",18,"I","2% detected, Asymp RR=0.5",175766.7083139,"Total",372944.217542575,"Cumulative cases"
"107",18,"I","5% detected, Asymp RR=0.25",82032.4193730676,"Total",170856.754135302,"Cumulative cases"
"108",18,"I","5% detected, Asymp RR=0.5",69379.6126802123,"Total",147353.128375345,"Cumulative cases"
"109",19,"I","15% detected, Asymp RR=0.25",36238.2392430165,"Total",75643.4073738176,"Cumulative cases"
"110",19,"I","15% detected, Asymp RR=0.5",26314.4337473139,"Total",56020.2827610563,"Cumulative cases"
"111",19,"I","2% detected, Asymp RR=0.25",11387.7456317627,"Total",23773.9088790709,"Cumulative cases"
"112",19,"I","2% detected, Asymp RR=0.5",204597.106604512,"Total",434878.132835645,"Cumulative cases"
"113",19,"I","5% detected, Asymp RR=0.25",93893.7948205553,"Total",195930.847014243,"Cumulative cases"
"114",19,"I","5% detected, Asymp RR=0.5",81140.6910244645,"Total",172656.05310046,"Cumulative cases"
"115",20,"I","15% detected, Asymp RR=0.25",41391.6207655067,"Total",86542.8707236003,"Cumulative cases"
"116",20,"I","15% detected, Asymp RR=0.5",30716.1624612603,"Total",65499.4514014689,"Cumulative cases"
"117",20,"I","2% detected, Asymp RR=0.25",13018.9320416765,"Total",27224.3907781856,"Cumulative cases"
"118",20,"I","2% detected, Asymp RR=0.5",236968.793568914,"Total",504415.994525499,"Cumulative cases"
"119",20,"I","5% detected, Asymp RR=0.25",107022.717409626,"Total",223689.19375108,"Cumulative cases"
"120",20,"I","5% detected, Asymp RR=0.5",94485.2972874813,"Total",201371.678450311,"Cumulative cases"
"121",21,"I","15% detected, Asymp RR=0.25",47127.6652989532,"Total",98676.741461924,"Cumulative cases"
"122",21,"I","15% detected, Asymp RR=0.5",35740.7408784895,"Total",76322.7248186299,"Cumulative cases"
"123",21,"I","2% detected, Asymp RR=0.25",14838.2350911848,"Total",31073.5360955733,"Cumulative cases"
"124",21,"I","2% detected, Asymp RR=0.5",273286.24981586,"Total",582416.846838847,"Cumulative cases"
"125",21,"I","5% detected, Asymp RR=0.25",121567.841742318,"Total",254445.55964715,"Cumulative cases"
"126",21,"I","5% detected, Asymp RR=0.5",109636.262477791,"Total",233978.355070438,"Cumulative cases"
"127",22,"I","15% detected, Asymp RR=0.25",53516.0211429173,"Total",112192.292000955,"Cumulative cases"
"128",22,"I","15% detected, Asymp RR=0.5",41479.1086327803,"Total",88686.0362162936,"Cumulative cases"
