"","time","comp","scenario","val2","var","value","lab"
"44",11,"I","30% detected, Asymp RR=0.5",387.578768272065,"Total",783.212639716921,"Cumulative cases"
"45",12,"I","14% detected, Asymp RR=0.25",1052.47846334655,"Total",2105.6490816966,"Cumulative cases"
"46",12,"I","14% detected, Asymp RR=0.5",960.945072422449,"Total",1956.33758494121,"Cumulative cases"
"47",12,"I","30% detected, Asymp RR=0.25",493.150131892193,"Total",986.625577646553,"Cumulative cases"
"48",12,"I","30% detected, Asymp RR=0.5",447.676459297099,"Total",911.402053454736,"Cumulative cases"
"49",13,"I","14% detected, Asymp RR=0.25",1191.17722911374,"Total",2397.31475871254,"Cumulative cases"
"50",13,"I","14% detected, Asymp RR=0.5",1107.06709854369,"Total",2268.59565947916,"Cumulative cases"
"51",13,"I","30% detected, Asymp RR=0.25",558.14075426412,"Total",1123.29259063551,"Cumulative cases"
"52",13,"I","30% detected, Asymp RR=0.5",515.752500058726,"Total",1056.87853862374,"Cumulative cases"
"53",14,"I","14% detected, Asymp RR=0.25",1344.69215663465,"Total",2720.53146839314,"Cumulative cases"
"54",14,"I","14% detected, Asymp RR=0.5",1272.63272405818,"Total",2622.95066158921,"Cumulative cases"
"55",14,"I","30% detected, Asymp RR=0.25",630.074509596098,"Total",1274.7450220859,"Cumulative cases"
"56",14,"I","30% detected, Asymp RR=0.5",592.887708423581,"Total",1221.96887559669,"Cumulative cases"
"57",15,"I","14% detected, Asymp RR=0.25",1514.6363743008,"Total",3078.69808328572,"Cumulative cases"
"58",15,"I","14% detected, Asymp RR=0.5",1460.27512302182,"Total",3025.0754432704,"Cumulative cases"
"59",15,"I","30% detected, Asymp RR=0.25",709.707362852914,"Total",1442.57569576275,"Cumulative cases"
"60",15,"I","30% detected, Asymp RR=0.5",680.309022256156,"Total",1409.31636760313,"Cumulative cases"
"61",16,"I","14% detected, Asymp RR=0.25",1696.22148191708,"Total",3461.68076373338,"Cumulative cases"
"62",16,"I","14% detected, Asymp RR=0.5",1664.99257556179,"Total",3464.21852292825,"Cumulative cases"
"63",16,"I","30% detected, Asymp RR=0.25",794.795684738588,"Total",1622.03635015943,"Cumulative cases"
"64",16,"I","30% detected, Asymp RR=0.5",775.686543266316,"Total",1613.91277661722,"Cumulative cases"
"65",17,"I","14% detected, Asymp RR=0.25",1885.16912606062,"Total",3860.42059138151,"Cumulative cases"
"66",17,"I","14% detected, Asymp RR=0.5",1882.22344905786,"Total",3930.56580506689,"Cumulative cases"
"67",17,"I","30% detected, Asymp RR=0.25",883.334830184395,"Total",1808.8823833902,"Cumulative cases"
"68",17,"I","30% detected, Asymp RR=0.5",876.895158217955,"Total",1831.18604370402,"Cumulative cases"
"69",18,"I","14% detected, Asymp RR=0.25",2083.49851926448,"Total",4279.17342668636,"Cumulative cases"
"70",18,"I","14% detected, Asymp RR=0.5",2114.96027922304,"Total",4430.55356397214,"Cumulative cases"
"71",18,"I","30% detected, Asymp RR=0.25",976.271187292233,"Total",2005.10848961074,"Cumulative cases"
"72",18,"I","30% detected, Asymp RR=0.5",985.329459764447,"Total",2064.13564979239,"Cumulative cases"
"73",19,"I","14% detected, Asymp RR=0.25",2292.78555136998,"Total",4721.25968972931,"Cumulative cases"
"74",19,"I","14% detected, Asymp RR=0.5",2365.72345998748,"Total",4969.60428364552,"Cumulative cases"
"75",19,"I","30% detected, Asymp RR=0.25",1074.34340319835,"Total",2212.2710161595,"Cumulative cases"
"76",19,"I","30% detected, Asymp RR=0.5",1102.16407111456,"Total",2315.28875732847,"Cumulative cases"
"77",20,"I","14% detected, Asymp RR=0.25",2514.35048598787,"Total",5189.46114944182,"Cumulative cases"
"78",20,"I","14% detected, Asymp RR=0.5",2636.80274810343,"Total",5552.64660661333,"Cumulative cases"
"79",20,"I","30% detected, Asymp RR=0.25",1178.1704096272,"Total",2431.67404916172,"Cumulative cases"
"80",20,"I","30% detected, Asymp RR=0.5",1228.46629934774,"Total",2586.94274877089,"Cumulative cases"
"81",21,"I","14% detected, Asymp RR=0.25",2749.3702557512,"Total",5686.25824085977,"Cumulative cases"
"82",21,"I","14% detected, Asymp RR=0.5",2930.40604733095,"Total",6184.43556548525,"Cumulative cases"
"83",21,"I","30% detected, Asymp RR=0.25",1288.30401092064,"Total",2664.48054975614,"Cumulative cases"
"84",21,"I","30% detected, Asymp RR=0.5",1365.26539824325,"Total",2881.31430387701,"Cumulative cases"
"85",22,"I","14% detected, Asymp RR=0.25",2998.95486028972,"Total",6213.9914437433,"Cumulative cases"
"86",22,"I","14% detected, Asymp RR=0.5",3248.76151854517,"Total",6869.77227930577,"Cumulative cases"
"87",22,"I","30% detected, Asymp RR=0.25",1405.26466596198,"Total",2911.78793797068,"Cumulative cases"
"88",22,"I","30% detected, Asymp RR=0.5",1513.60018710085,"Total",3200.64185594761,"Cumulative cases"
"89",23,"I","14% detected, Asymp RR=0.25",3264.19495460206,"Total",6774.96174903241,"Cumulative cases"
"90",23,"I","14% detected, Asymp RR=0.5",3594.18166605566,"Total",7613.64180245658,"Cumulative cases"
"91",23,"I","30% detected, Asymp RR=0.25",1529.56388191367,"Total",3174.67536972553,"Cumulative cases"
"92",23,"I","30% detected, Asymp RR=0.5",1674.54896108836,"Total",3547.24993012848,"Cumulative cases"
"93",24,"I","14% detected, Asymp RR=0.25",3546.19234467849,"Total",7371.49500100617,"Cumulative cases"
"94",24,"I","14% detected, Asymp RR=0.5",3969.11170752562,"Total",8421.31716324433,"Cumulative cases"
"95",24,"I","30% detected, Asymp RR=0.25",1661.71841972709,"Total",3454.23370872967,"Cumulative cases"
"96",24,"I","30% detected, Asymp RR=0.5",1849.25199036955,"Total",3923.59753835903,"Cumulative cases"
"97",25,"I","14% detected, Asymp RR=0.25",3846.08403908341,"Total",8005.99262380323,"Cumulative cases"
"98",25,"I","14% detected, Asymp RR=0.5",4376.16784690759,"Total",9298.44169325617,"Cumulative cases"
"99",25,"I","30% detected, Asymp RR=0.25",1802.26159645795,"Total",3751.58936427049,"Cumulative cases"
"100",25,"I","30% detected, Asymp RR=0.5",2038.92944845525,"Total",4332.31674728417,"Cumulative cases"
"101",26,"I","14% detected, Asymp RR=0.25",4165.05695491804,"Total",8680.96260820675,"Cumulative cases"
"102",26,"I","14% detected, Asymp RR=0.5",4818.16596802764,"Total",10251.0907709841,"Cumulative cases"
"103",26,"I","30% detected, Asymp RR=0.25",1951.75023159547,"Total",4067.91892832557,"Cumulative cases"
"104",26,"I","30% detected, Asymp RR=0.5",2244.8947858302,"Total",4776.24145841888,"Cumulative cases"
"105",27,"I","14% detected, Asymp RR=0.25",4504.35841228489,"Total",9399.04161391157,"Cumulative cases"
"106",27,"I","14% detected, Asymp RR=0.5",5298.14782042789,"Total",11285.8282002033,"Cumulative cases"
"107",27,"I","30% detected, Asymp RR=0.25",2110.76954483664,"Total",4404.45949077944,"Cumulative cases"
