"","time","comp","scenario","val2","var","value","lab"
"82",21,"I","14% detected, Asymp RR=0.5",3248.46625701514,"Total",6869.56698930681,"Cumulative cases"
"83",21,"I","30% detected, Asymp RR=0.25",1402.97766294757,"Total",2907.09077088096,"Cumulative cases"
"84",21,"I","30% detected, Asymp RR=0.5",1513.46679993567,"Total",3200.55547367015,"Cumulative cases"
"85",22,"I","14% detected, Asymp RR=0.25",3341.39674092471,"Total",6938.55377224857,"Cumulative cases"
"86",22,"I","14% detected, Asymp RR=0.5",3701.05809916357,"Total",7844.25346258089,"Cumulative cases"
"87",22,"I","30% detected, Asymp RR=0.25",1565.74708575707,"Total",3251.34847254606,"Cumulative cases"
"88",22,"I","30% detected, Asymp RR=0.5",1724.35446531998,"Total",3654.7181620284,"Cumulative cases"
"89",23,"I","14% detected, Asymp RR=0.25",3726.15897596494,"Total",7752.51001194796,"Cumulative cases"
"90",23,"I","14% detected, Asymp RR=0.5",4214.48871695638,"Total",8950.35255071936,"Cumulative cases"
"91",23,"I","30% detected, Asymp RR=0.25",1746.06349832943,"Total",3632.80474479383,"Cumulative cases"
"92",23,"I","30% detected, Asymp RR=0.5",1963.59783592841,"Total",4170.13020708499,"Cumulative cases"
"93",24,"I","14% detected, Asymp RR=0.25",4152.40094491711,"Total",8654.38733783061,"Cumulative cases"
"94",24,"I","14% detected, Asymp RR=0.5",4796.95885152742,"Total",10205.5689213517,"Cumulative cases"
"95",24,"I","30% detected, Asymp RR=0.25",1945.82437769155,"Total",4055.47597969924,"Cumulative cases"
"96",24,"I","30% detected, Asymp RR=0.5",2235.02126977061,"Total",4755.04825954622,"Cumulative cases"
"97",25,"I","14% detected, Asymp RR=0.25",4624.60521546999,"Total",9653.67513848348,"Cumulative cases"
"98",25,"I","14% detected, Asymp RR=0.5",5457.77332696971,"Total",11629.9918132517,"Cumulative cases"
"99",25,"I","30% detected, Asymp RR=0.25",2167.13207057186,"Total",4523.81279620876,"Cumulative cases"
"100",25,"I","30% detected, Asymp RR=0.5",2542.96464207821,"Total",5418.84243207249,"Cumulative cases"
"101",26,"I","14% detected, Asymp RR=0.25",5147.73376922055,"Total",10760.8787846547,"Cumulative cases"
"102",26,"I","14% detected, Asymp RR=0.5",6207.49707128941,"Total",13246.4318450817,"Cumulative cases"
"103",26,"I","30% detected, Asymp RR=0.25",2412.31463684023,"Total",5042.74415682063,"Cumulative cases"
"104",26,"I","30% detected, Asymp RR=0.5",2892.35632524101,"Total",6172.15386299211,"Cumulative cases"
"105",27,"I","14% detected, Asymp RR=0.25",5727.28201769079,"Total",11987.6339691461,"Cumulative cases"
"106",27,"I","14% detected, Asymp RR=0.5",7058.11317201486,"Total",15080.7622218677,"Cumulative cases"
"107",27,"I","30% detected, Asymp RR=0.25",2683.95008750508,"Total",5617.72867737706,"Cumulative cases"
